verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
Stylonychia bifaria,Stylonychia bifaria (Stokes 1887) Berger 1999,8199648,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Stylonychia,Stylonychia bifaria
Stylonychia mytilus,Stylonychia mytilus (Müller 1773) Ehrenberg 1830,8008384,EXACT,97,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Stylonychia,Stylonychia mytilus
Stylonychia pustulata,Stylonychia pustulata (Müller 1786) Ehrenberg 1835,7894445,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Stylonychia,Stylonychia pustulata
Stylonychia quadnnucleata,Stylonychia quadrinucleata Alekperov & Musayev 1988,7610663,FUZZY,92,SYNONYM,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Sterkiella,Sterkiella admirabilis
Stylonychia stylomuscorum,Stylonychia stylomuscorum (Foissner Blatterer Berger & Kohmann 1991) Foissner Blatterer Berger & Kohmann 1991,8316594,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Stylonychia,Stylonychia stylomuscorum
Symplocaceae,Symplocaceae,6708,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Ericales,Symplocaceae,,
Symplocos,Symplocos Jacq.,3032996,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Ericales,Symplocaceae,Symplocos,
Symplocos paniculata,Symplocos paniculata Miq.,7157705,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Symplocaceae,Symplocos,Symplocos paniculata
Sympoventuriaceae,Sympoventuriaceae,8206374,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,,
Syncephalis depressa,Syncephalis depressa Tiegh. & G.Le Monn.,2559079,EXACT,98,ACCEPTED,SPECIES,Fungi,Zygomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Syncephalis,Syncephalis depressa
Syncephalis fuscata,Syncephalis fuscata Indoh,2559082,EXACT,98,ACCEPTED,SPECIES,Fungi,Zygomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Syncephalis,Syncephalis fuscata
Syncephalis,Syncephalis Tiegh. & G.Le Monn.,2559070,EXACT,94,ACCEPTED,GENUS,Fungi,Zygomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Syncephalis,
Synchytriaceae,Synchytriaceae,7568,EXACT,96,ACCEPTED,FAMILY,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Synchytriaceae,,
Synchytrium,Synchytrium de Bary & Woronin,2593015,EXACT,96,ACCEPTED,GENUS,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Synchytriaceae,Synchytrium,
Syncystidae,Syncystidae,4893114,EXACT,96,ACCEPTED,FAMILY,Chromista,Myzozoa,,Neogregarinida,Syncystidae,,
Urospora,Syncystis Schneider 1886,8045705,EXACT,94,SYNONYM,GENUS,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Urosporidae,Urospora,
Syncystis mirabilis,Syncystis Schneider 1886,8045705C1,HIGHERRANK,94,SYNONYM,SPECIES,Chromista,Myzozoa,Conoidasida,Eugregarinorida,Urosporidae,Urospora,Syncystis mirabilis
Syndiniales,Syndiniales,9003358,EXACT,96,ACCEPTED,ORDER,Chromista,Myzozoa,Dinophyceae,Syndiniales,,,
Synechococcus,Synechococcus Nägeli 1849,3216715,EXACT,94,ACCEPTED,GENUS,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,
Syntrophaceae,Syntrophaceae,4877,EXACT,96,ACCEPTED,FAMILY,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,,
Syntrophobacter,Syntrophobacter Boone & Bryant 1984,3220384,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,
Syntrophobacteraceae,Syntrophobacteraceae,8946,EXACT,96,ACCEPTED,FAMILY,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
Syntrophobacterales,Syntrophobacterales,656,EXACT,96,ACCEPTED,ORDER,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,,,
Syntrophus,Syntrophus 1984,3220393,EXACT,96,ACCEPTED,GENUS,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,
Synurales,Synurales,600,EXACT,96,ACCEPTED,ORDER,Chromista,Ochrophyta,Chrysophyceae,Synurales,,,
Synurophyceae,Synurophyceae,7073604,EXACT,80,ACCEPTED,CLASS,Chromista,Ochrophyta,Synurophyceae,,,,
Tachyporus,Tachyporus Gravenhorst 1802,4405532,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Tachyporus,
Tachyporus hypnorum,Tachyporus hypnorum Fabricius 1775,4438583,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Tachyporus,Tachyporus hypnorum
Tachysoma granulifera,Tachysoma granuliferum Berger & Foissner 1987,7560112,FUZZY,96,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Tachysoma,Tachysoma granuliferum
Tachysoma humicola,Tachysoma humicola Gellert,8191111,EXACT,97,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Tachysoma,Tachysoma humicola
Tachysoma pellionellum,Tachysoma pellionellum (Müller 1773) Borror 1972,7735326,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Tachysoma,Tachysoma pellionellum
Tachysoma,Tachysoma Stokes 1887,8251279,EXACT,94,ACCEPTED,GENUS,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Tachysoma,
Tagetes erecta,Tagetes erecta L.,3088488,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tagetes,Tagetes erecta
Talaromyces,Talaromyces C.R.Benj.,2598197,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,
Taphrinales,Taphrinales,1299,EXACT,96,ACCEPTED,ORDER,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,,,
Taphrinomycetes,Taphrinomycetes,184,EXACT,96,ACCEPTED,CLASS,Fungi,Ascomycota,Taphrinomycetes,,,,
Taraxacum,Taraxacum F.H.Wigg.,8322495,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,
Taraxacum kok-saghyz,Taraxacum kok-saghyz L.E.Rodin,5394473,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum kok-saghyz
Taraxacum officinale,Taraxacum officinale F.H.Wigg.,5394163,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum officinale
Tardigrada,Tardigrada,14,EXACT,94,ACCEPTED,PHYLUM,Animalia,Tardigrada,,,,,
Taxaceae,Taxaceae,4863,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,,
Taxus,Taxus L.,2684902,EXACT,92,ACCEPTED,GENUS,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxus,
Tectocepheidae,Tectocepheidae,3655,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Tectocepheidae,,
Tectocepheus,Tectocepheus Berlese 1913,2193269,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Tectocepheidae,Tectocepheus,
Telostomatella ferroi,Telostomatella ferroi (Grandori 1935) Foissner 1985,7965484,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Colpodea,Bryophryida,Bryophryidae,Telostomatella,Telostomatella ferroi
Telotrochidium cylindricum,Telotrochidium cylindricum Foissner 1978,8125679,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Oligohymenophorea,Peritrichida,Opisthonectidae,Telotrochidium,Telotrochidium cylindricum
Tepidisphaera,Tepidisphaera Kovaleva & al. 2015,7697753,EXACT,94,ACCEPTED,GENUS,incertae sedis,,,,,Tepidisphaera,
Tepidisphaera mucosa,Tepidisphaera mucosa Kovaleva & al. 2015,8319670,EXACT,98,ACCEPTED,SPECIES,incertae sedis,,,,,Tepidisphaera,Tepidisphaera mucosa
Teratocephalidae,Teratocephalidae,6516,EXACT,96,ACCEPTED,FAMILY,Animalia,Nematoda,Adenophorea,Araeolaimida,Teratocephalidae,,
Teratocephalus,Teratocephalus de Man 1876,2283040,EXACT,94,ACCEPTED,GENUS,Animalia,Nematoda,Adenophorea,Araeolaimida,Teratocephalidae,Teratocephalus,
Teratocephalus terrestris,Teratocephalus terrestris (Butschli 1873),2283045,EXACT,98,ACCEPTED,SPECIES,Animalia,Nematoda,Adenophorea,Araeolaimida,Teratocephalidae,Teratocephalus,Teratocephalus terrestris
Terminalia catappa,Terminalia catappa L.,3189394,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia catappa
Terracidiphilus gabretensis,Terracidiphilus gabretensis García-Fraile & al. 2016,9417901,EXACT,98,ACCEPTED,SPECIES,incertae sedis,,,,,Terracidiphilus,Terracidiphilus gabretensis
Terracidiphilus,Terracidiphilus García-Fraile & al. 2016,9277677,EXACT,94,ACCEPTED,GENUS,incertae sedis,,,,,Terracidiphilus,
Terricirra stramenticola,Terricirra Berger & Foissner 1989,8322650,HIGHERRANK,94,ACCEPTED,GENUS,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Terricirra,
Terricirra livida,Terricirra livida (Berger & Foissner 1987) Berger & Foissner 1989,7803675,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Terricirra,Terricirra livida
Terricirra matsusakai,Terricirra matsusakai Berger & Foissner 1989,7694891,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Terricirra,Terricirra matsusakai
Terricirra viridis,Terricirra viridis (Foissner 1982) Berger & Foissner 1989,7388836,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Terricirra,Terricirra viridis
Terriglobus,Terriglobus Eichorst & al. 2007,4887298,EXACT,94,ACCEPTED,GENUS,Bacteria,Acidobacteria,,Acidobacteriales,Acidobacteriaceae,Terriglobus,
Terrimonas arctica,Terrimonas arctica Jiang & al. 2014,7917666,EXACT,98,ACCEPTED,SPECIES,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Terrimonas,Terrimonas arctica
Terrimonas,Terrimonas Xie & Yokota 2006,3228837,EXACT,94,ACCEPTED,GENUS,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Terrimonas,
Tetracanthella,Tetracanthella Schött 1891,2119703,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Entognatha,Collembola,Isotomidae,Tetracanthella,
Tetrahymena,Tetrahymena,7897345,EXACT,96,ACCEPTED,GENUS,Chromista,Ciliophora,Oligohymenophorea,Hymenostomatida,Tetrahymenidae,Tetrahymena,
Tetrahymena edaphoni,Tetrahymena edaphoni Foissner 1987,8139004,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Oligohymenophorea,Hymenostomatida,Tetrahymenidae,Tetrahymena,Tetrahymena edaphoni
Tetrahymena rostrata,Tetrahymena rostrata (Kahl 1926) Corliss 1952,7866224,EXACT,97,ACCEPTED,SPECIES,Chromista,Ciliophora,Oligohymenophorea,Hymenostomatida,Tetrahymenidae,Tetrahymena,Tetrahymena rostrata
Tetrahymena terncola,Tetrahymena terncola,7897345C1,EDITED,100,ACCEPTED,SPECIES,Chromista,Ciliophora,Oligohymenophorea,Hymenostomatida,Tetrahymenidae,Tetrahymena,Tetrahymena terncola
Tetrahymenidae,Tetrahymenidae,7602988,EXACT,96,ACCEPTED,FAMILY,Chromista,Ciliophora,Oligohymenophorea,Hymenostomatida,Tetrahymenidae,,
Tetranychidae,Tetranychidae,6057,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Arachnida,Prostigmata,Tetranychidae,,
Tetranychus,Tetranychus Dufour 1832,2130777,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Arachnida,Prostigmata,Tetranychidae,Tetranychus,
Tetranychus urticae,Tetranychus urticae Koch 1836,2130185,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Arachnida,Prostigmata,Tetranychidae,Tetranychus,Tetranychus urticae
Tetrasporales,Tetrasporales,631,EXACT,96,ACCEPTED,ORDER,Plantae,Chlorophyta,Chlorophyceae,Tetrasporales,,,
Tetrodontophora bielanensis,Tetrodontophora bielanensis (Waga 1842),4538324,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Entognatha,Collembola,Onychiuridae,Tetrodontophora,Tetrodontophora bielanensis
Tetrodontophora,Tetrodontophora Reuter 1882,4404394,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Entognatha,Collembola,Onychiuridae,Tetrodontophora,
Thaumatomastigidae,Thaumatomastigidae,4378164,EXACT,95,SYNONYM,FAMILY,Chromista,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomonadidae,,
Thaumatomastix,Thaumatomastix,3194422,EXACT,94,ACCEPTED,GENUS,Chromista,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomastix,
Thaumatomonadida,Thaumatomonadida,9745032,EXACT,94,ACCEPTED,ORDER,Chromista,Cercozoa,Imbricatea,Thaumatomonadida,,,
Thaumatomonas,Thaumatomonas De Saedeleer 1931,9703717,EXACT,94,ACCEPTED,GENUS,Chromista,Ochrophyta,Raphidophyceae,,,Thaumatomonas,
Thecamoebida,Thecamoebidae,2166,FUZZY,85,ACCEPTED,FAMILY,Protozoa,Amoebozoa,Lobosa,Amoebida,Thecamoebidae,,
Thecofilosea,Thecofilosea,9720891,EXACT,94,ACCEPTED,CLASS,Chromista,Cercozoa,Thecofilosea,,,,
Thecomonadea,Thecomonadea,9719611,EXACT,94,ACCEPTED,CLASS,Protozoa,Sulcozoa,Thecomonadea,,,,
Thecotheus,Thecotheus Boud.,2595516,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Thecotheus,
Thecotheus holmskjoldii,Thecotheus holmskioldii (E.C.Hansen) Eckblad,2595518,FUZZY,94,ACCEPTED,SPECIES,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Thecotheus,Thecotheus holmskioldii
Thelephoraceae,Thelephoraceae,3277,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,
Thelephorales,Thelephorales,530,EXACT,96,ACCEPTED,ORDER,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,,,
Theridiidae,Theridiidae,9583,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,,
Thermaerobacter,Thermaerobacter Takai & al. 1999,3226216,EXACT,94,ACCEPTED,GENUS,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Thermaerobacter,
Thermoactinomycetaceae,Thermoactinomycetaceae,7792,EXACT,96,ACCEPTED,FAMILY,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,,
Thermoanaerobacter,Thermoanaerobacter Wiegel & Ljungdahl 1982,3226904,EXACT,94,ACCEPTED,GENUS,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,
Thermoanaerobacteraceae,Thermoanaerobacteraceae,7462937,EXACT,96,ACCEPTED,FAMILY,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,,
Thermoanaerobacterales,Thermoanaerobacterales,7579411,EXACT,96,ACCEPTED,ORDER,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,,,
Thermoflavimicrobium,Thermoflavimicrobium Yoon & al. 2005,3227472,EXACT,94,ACCEPTED,GENUS,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoflavimicrobium,
Thermoleophilaceae,Thermoleophilaceae,4892709,EXACT,96,ACCEPTED,FAMILY,Bacteria,Actinobacteria,,Thermoleophilales,Thermoleophilaceae,,
Thermoleophilales,Thermoleophilales,7577527,EXACT,96,ACCEPTED,ORDER,Bacteria,Actinobacteria,,Thermoleophilales,,,
Thermoleophilum,Thermoleophilum Zarilla & Perry 1986,3223547,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,Actinobacteria,Thermoleophilales,Thermoleophilaceae,Thermoleophilum,
Thermomicrobia,Thermomicrobia,363,EXACT,94,ACCEPTED,CLASS,Bacteria,Chloroflexi,Thermomicrobia,,,,
Thermomonas,Thermomonas Busse & al. 2002,3222292,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,
Thermomonosporaceae,Thermomonosporaceae,3845,EXACT,96,ACCEPTED,FAMILY,Bacteria,Actinobacteria,,Actinomycetales,Thermomonosporaceae,,
Thermoplasmata,Thermoplasmata,295,EXACT,94,ACCEPTED,CLASS,Archaea,Euryarchaeota,Thermoplasmata,,,,
Thiobacillus,Thiobacillus Beijerinck 1904,8408880,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae,Thiobacillus,
Thiohalospira,Thiohalospira Sorokin & al. 2008,7940377,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thiohalospira,
Thiorhodospira,Thiorhodospira Bryantseva & al. 1999,3222596,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thiorhodospira,
Thraustochytriaceae,Thraustochytriaceae,4769,EXACT,96,ACCEPTED,FAMILY,Chromista,Bigyra,Labyrinthulea,Thraustochytrida,Thraustochytriaceae,,
Thripidae,Thripidae,4387,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,,
Thuja,Thuja L.,2684168,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Thuja,
Thuricola innixa,Thuricola innixa Stokes 1885,7707822,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Oligohymenophorea,Peritrichida,Vaginicolidae,Thuricola,Thuricola innixa
Thuricola kellicottiana,Thuricola kellicottiana (Stokes 1887) Kahl 1935,7790494,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Oligohymenophorea,Peritrichida,Vaginicolidae,Thuricola,Thuricola kellicottiana
Thylakidium typicum,Thylakidium typicum Gellert 1955,7554259,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Colpodea,Bryometopida,Bryometopidae,Thylakidium,Thylakidium typicum
Thysanoptera,Thysanoptera,1228,EXACT,94,ACCEPTED,ORDER,Animalia,Arthropoda,Insecta,Thysanoptera,,,
Tilia cordata,Tilia cordata Mill.,3152047,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia cordata
Tipula abdominalis,Tipula abdominalis (Say 1823),1505603,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Tipula,Tipula abdominalis
Tipula cockerelliana,Tipula cockerelliana Alexander 1925,1504935,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Tipula,Tipula cockerelliana
Tipula,Tipula Linnaeus 1758,1446543,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Tipula,
Tipulidae,Tipulidae,7634,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,,
Tokophrya muscicola,Tokophrya muscicola Penard 1914,7665102,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Kinetofragminophora,Suctorida,Dendrosomatidae,Tokophrya,Tokophrya muscicola
Tomentella,Tomentella Pers. ex Pat.,8171593,EXACT,92,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,
Torilis neglecta,Torilis neglecta Spreng.,3632589,EXACT,97,SYNONYM,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Torilis,Torilis arvensis
Trachelophyllidae,Trachelophyllidae,7428245,EXACT,96,ACCEPTED,FAMILY,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,,
Trachelophyllum apiculatum,Trachelophyllum apiculatum (Perty 1852) Claparède & Lachmann 1859,7494454,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,Trachelophyllum,Trachelophyllum apiculatum
Trachelostylidae,Trachelostylidae,7482626,EXACT,96,ACCEPTED,FAMILY,Chromista,Ciliophora,Hypotrichea,Urostylida,Trachelostylidae,,
Tracheophyta,Tracheophyta,7707728,EXACT,96,ACCEPTED,PHYLUM,Plantae,Tracheophyta,,,,,
Trebouxiophyceae,Trebouxiophyceae,332,EXACT,80,ACCEPTED,CLASS,Plantae,Chlorophyta,Trebouxiophyceae,,,,
Trechispora farinacea,Trechispora farinacea (Pers.) Liberta,2523138,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,Trechispora farinacea
Trechispora,Trechispora P.Karst.,2521949,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,
Trechisporales,Trechisporales,529,EXACT,96,ACCEPTED,ORDER,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,,,
Trechus,Trechus de Clairville 1806,1037288,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Trechus,
Trechus obtusus,Trechus obtusus Erichson 1837,1037319,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Trechus,Trechus obtusus
Trechus quadristriatus,Trechus quadristriatus (Schrank 1781),4476667,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Trechus,Trechus quadristriatus
Tremellales,Tremellales,1123,EXACT,96,ACCEPTED,ORDER,Fungi,Basidiomycota,Tremellomycetes,Tremellales,,,
Tremellomycetes,Tremellomycetes,149,EXACT,96,ACCEPTED,CLASS,Fungi,Basidiomycota,Tremellomycetes,,,,
Tribonema,Tribonema Derbès & Solier 1851,3200877,EXACT,94,ACCEPTED,GENUS,Chromista,Ochrophyta,Xanthophyceae,Tribonematales,Tribonemataceae,Tribonema,
Tribonemataceae,Tribonemataceae,4594,EXACT,96,ACCEPTED,FAMILY,Chromista,Ochrophyta,Xanthophyceae,Tribonematales,Tribonemataceae,,
Tribonematales,Tribonematales,602,EXACT,96,ACCEPTED,ORDER,Chromista,Ochrophyta,Xanthophyceae,Tribonematales,,,
Trichocerca,Trichocerca Lamarck 1801,1001946,EXACT,94,ACCEPTED,GENUS,Animalia,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,
Trichocerca rattus,Trichocerca rattus (Müller 1776),1002070,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Trichoda,Trichoda rattus
Trichocercidae,Trichocercidae,8115,EXACT,96,ACCEPTED,FAMILY,Animalia,Rotifera,Eurotatoria,Ploima,Trichocercidae,,
Trichocomaceae,Trichocomaceae,8324,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,,
Trichodoridae,Trichodoridae,5980,EXACT,96,ACCEPTED,FAMILY,Animalia,Nematoda,Adenophorea,Triplonchida,Trichodoridae,,
Tricholoma,Tricholoma (Fr.) Staude,2527766,EXACT,92,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,
Tricholomataceae,Tricholomataceae,8787,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,
Trichomeriaceae,Trichomeriaceae,7961365,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,,
Trichosporonaceae,Trichosporonaceae,3826,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,,
Trichosporonales,Trichosporonales,7575076,EXACT,96,ACCEPTED,ORDER,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,,,
Tricoronella pulchra,Tricoronella pulchra Blatterer & Foissner 1988,7439614,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Urostylida,Urostylidae,Tricoronella,Tricoronella pulchra
Trifolium incarnatum,Trifolium incarnatum L.,5359378,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium incarnatum
Trifolium,Trifolium L.,2973363,EXACT,95,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,
Trifolium pratense,Trifolium pratense L.,8324121,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium pratense
Trifolium repens,Trifolium repens L.,5358748,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium repens
Trifolium subterraneum,Trifolium subterraneum L.,5359330,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium subterraneum
Trifolium vesiculosum,Trifolium vesiculosum Savi,5359334,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium vesiculosum
Trifolium vestitum,Trifolium vestitum D.Heller & Zohary,5359181,EDITED,14,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium vestitum
Trihymena terricola,Trihymena terricola Foissner 1988,7780989,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Colpodea,Bryometopida,Trihymenidae,Trihymena,Trihymena terricola
